Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
36,Entry long,2024-09-03 22:45,Inst,2527.2,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,1016,2.03
37,Exit long,2024-09-05 11:00,VWAP X,2536.5,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,904,1.81
37,Entry long,2024-09-05 10:30,VWAP,2547.4,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,904,1.81
38,Exit long,2024-09-11 08:30,LC X,2541.9,1,25463,-47,-0.18,116.5,0.46,-45.5,-0.18,857,1.71
38,Entry long,2024-09-10 16:00,LC,2546.3,1,25463,-47,-0.18,116.5,0.46,-45.5,-0.18,857,1.71
39,Exit long,2024-09-26 07:00,Inst X,2700,1,25922,1075,4.15,1076.5,4.15,-10.5,-0.04,1932,3.86
39,Entry long,2024-09-19 01:15,Inst,2592.2,1,25922,1075,4.15,1076.5,4.15,-10.5,-0.04,1932,3.86
40,Exit long,2024-10-03 05:00,Inst X,2661.7,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,1876,3.75
40,Entry long,2024-10-01 04:00,Inst,2667,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,1876,3.75
41,Exit long,2024-10-16 09:00,Inst X,2700,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,2452,4.90
41,Entry long,2024-10-10 09:00,Inst,2642.1,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,2452,4.90
42,Exit long,2024-10-20 19:00,VWAP X,2739.1,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,2795,5.59
42,Entry long,2024-10-17 10:00,VWAP,2704.5,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,2795,5.59
43,Exit long,2024-11-04 21:30,Inst X,2739.6,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,2684,5.37
43,Entry long,2024-11-04 04:30,Inst,2750.4,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,2684,5.37
44,Exit long,2024-11-06 01:15,Inst X,2735.1,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,2603,5.21
44,Entry long,2024-11-04 22:45,Inst,2742.9,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,2603,5.21
45,Exit long,2024-11-08 01:15,LC X,2694.5,1,27123,-181,-0.67,56.5,0.21,-179.5,-0.66,2422,4.84
45,Entry long,2024-11-07 15:15,LC,2712.3,1,27123,-181,-0.67,56.5,0.21,-179.5,-0.66,2422,4.84
46,Exit long,2024-12-05 12:15,Inst X,2648.9,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2353,4.71
46,Entry long,2024-12-02 02:45,Inst,2655.5,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2353,4.71
47,Exit long,2025-01-14 00:45,Inst X,2682.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2300,4.60
47,Entry long,2025-01-13 23:45,Inst,2687.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2300,4.60
48,Exit long,2025-01-14 04:30,Inst X,2679.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2207,4.41
48,Entry long,2025-01-14 03:30,Inst,2688.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2207,4.41
49,Exit long,2025-02-25 10:15,Inst X,2922.3,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2151,4.30
49,Entry long,2025-02-18 07:00,Inst,2927.6,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2151,4.30
50,Exit long,2025-02-25 20:45,Inst X,2931,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2060,4.12
50,Entry long,2025-02-25 20:30,Inst,2939.8,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2060,4.12
51,Exit long,2025-03-03 04:30,Inst X,2875.4,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2014,4.03
51,Entry long,2025-03-03 04:30,Inst,2879.7,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2014,4.03
52,Exit long,2025-03-03 10:00,Inst X,2876.6,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1957,3.91
52,Entry long,2025-03-03 05:45,Inst,2882,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1957,3.91
53,Exit long,2025-03-04 07:15,LC X,2934.2,1,29014,325,1.12,326.5,1.13,-89.5,-0.31,2282,4.56
53,Entry long,2025-03-03 16:00,LC,2901.4,1,29014,325,1.12,326.5,1.13,-89.5,-0.31,2282,4.56
54,Exit long,2025-03-07 12:00,VWAP X,2915.5,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,2161,4.32
54,Entry long,2025-03-07 09:45,VWAP,2927.3,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,2161,4.32
55,Exit long,2025-03-13 16:45,Inst X,3000,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,3089,6.18
55,Entry long,2025-03-11 03:00,Inst,2906.9,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,3089,6.18
56,Exit long,2025-03-24 05:30,Inst X,3029.8,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,3041,6.08
56,Entry long,2025-03-24 05:15,Inst,3034.3,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,3041,6.08
57,Exit long,2025-03-24 09:30,Inst X,3025.7,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2967,5.93
57,Entry long,2025-03-24 06:15,Inst,3032.8,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2967,5.93
58,Exit long,2025-04-03 22:15,Inst X,3126.2,1,31358,-99,-0.32,0.5,0.00,-97.5,-0.31,2868,5.74
58,Entry long,2025-04-03 21:15,Inst,3135.8,1,31358,-99,-0.32,0.5,0.00,-97.5,-0.31,2868,5.74
59,Exit long,2025-04-07 11:00,Inst X,3010.4,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,2206,4.41
59,Entry long,2025-04-06 21:45,Inst,3076.3,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,2206,4.41
60,Exit long,2025-04-08 08:15,Inst X,3021.1,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,2072,4.14
60,Entry long,2025-04-08 08:00,Inst,3034.2,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,2072,4.14
61,Exit long,2025-04-27 21:30,LC X,3297,1,33201,-234,-0.70,277.5,0.84,-232.5,-0.70,1838,3.68
61,Entry long,2025-04-25 15:45,LC,3320.1,1,33201,-234,-0.70,277.5,0.84,-232.5,-0.70,1838,3.68
62,Exit long,2025-05-15 21:45,LC X,3222.2,1,32337,-118,-0.36,220.5,0.68,-116.5,-0.36,1720,3.44
62,Entry long,2025-05-15 15:30,LC,3233.7,1,32337,-118,-0.36,220.5,0.68,-116.5,-0.36,1720,3.44
63,Exit long,2025-06-10 19:15,LC X,3339.9,1,33522,-126,-0.38,32.5,0.10,-124.5,-0.37,1594,3.19
63,Entry long,2025-06-10 15:30,LC,3352.2,1,33522,-126,-0.38,32.5,0.10,-124.5,-0.37,1594,3.19
64,Exit long,2025-06-17 10:30,Inst X,3395.6,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1449,2.90
64,Entry long,2025-06-17 06:15,Inst,3409.8,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1449,2.90
65,Exit long,2025-06-18 10:15,Inst X,3392.1,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,1341,2.68
65,Entry long,2025-06-17 23:15,Inst,3402.6,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,1341,2.68
66,Exit long,2025-06-22 18:00,LC X,3406.5,1,33859,203,0.60,204.5,0.60,-57.5,-0.17,1544,3.09
66,Entry long,2025-06-20 15:15,LC,3385.9,1,33859,203,0.60,204.5,0.60,-57.5,-0.17,1544,3.09
67,Exit long,2025-07-06 20:00,Inst X,3333.7,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,1498,3.00
67,Entry long,2025-07-03 20:30,Inst,3338,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,1498,3.00
