Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
159,Entry long,2024-09-22 22:35,W-Long,2648.2,1,26482,-36,-0.14,79.5,0.30,-34.5,-0.13,-1202,-2.40
160,Exit long,2024-09-24 01:30,WL-X,2664.5,1,26550,92,0.35,93.5,0.35,-7.5,-0.03,-1110,-2.22
160,Entry long,2024-09-23 23:10,W-Long,2655,1,26550,92,0.35,93.5,0.35,-7.5,-0.03,-1110,-2.22
161,Exit long,2024-09-26 06:20,WL-X,2696,1,26736,221,0.83,222.5,0.83,-24.5,-0.09,-889,-1.78
161,Entry long,2024-09-24 12:10,W-Long,2673.6,1,26736,221,0.83,222.5,0.83,-24.5,-0.09,-889,-1.78
162,Exit long,2024-09-29 20:35,WL-X,2684,1,26870,-33,-0.12,5.5,0.02,-31.5,-0.12,-922,-1.84
162,Entry long,2024-09-29 20:05,W-Long,2687,1,26870,-33,-0.12,5.5,0.02,-31.5,-0.12,-922,-1.84
163,Exit long,2024-09-30 03:45,WL-X,2675.9,1,26793,-37,-0.14,29.5,0.11,-35.5,-0.13,-959,-1.92
163,Entry long,2024-09-30 01:35,W-Long,2679.3,1,26793,-37,-0.14,29.5,0.11,-35.5,-0.13,-959,-1.92
164,Exit long,2024-10-01 01:10,WL-X,2663.9,1,26568,68,0.26,69.5,0.26,-16.5,-0.06,-891,-1.78
164,Entry long,2024-09-30 19:05,W-Long,2656.8,1,26568,68,0.26,69.5,0.26,-16.5,-0.06,-891,-1.78
165,Exit long,2024-10-01 07:00,WL-X,2672.1,1,26638,80,0.30,81.5,0.31,-10.5,-0.04,-811,-1.62
165,Entry long,2024-10-01 01:15,W-Long,2663.8,1,26638,80,0.30,81.5,0.31,-10.5,-0.04,-811,-1.62
166,Exit long,2024-10-01 14:10,WL-X,2679.7,1,26880,-86,-0.32,65.5,0.24,-84.5,-0.31,-897,-1.79
166,Entry long,2024-10-01 12:35,W-Long,2688,1,26880,-86,-0.32,65.5,0.24,-84.5,-0.31,-897,-1.79
167,Exit long,2024-10-08 21:00,WL-X,2639.3,1,26412,-22,-0.08,11.5,0.04,-20.5,-0.08,-919,-1.84
167,Entry long,2024-10-08 19:05,W-Long,2641.2,1,26412,-22,-0.08,11.5,0.04,-20.5,-0.08,-919,-1.84
168,Exit long,2024-10-14 02:25,WL-X,2684,1,26748,89,0.33,90.5,0.34,-10.5,-0.04,-830,-1.66
168,Entry long,2024-10-14 00:40,W-Long,2674.8,1,26748,89,0.33,90.5,0.34,-10.5,-0.04,-830,-1.66
169,Exit long,2024-10-15 13:00,WL-X,2677.1,1,26838,-70,-0.26,18.5,0.07,-68.5,-0.26,-900,-1.80
169,Entry long,2024-10-15 12:10,W-Long,2683.8,1,26838,-70,-0.26,18.5,0.07,-68.5,-0.26,-900,-1.80
170,Exit long,2024-10-16 05:00,WL-X,2697.2,1,26843,126,0.47,127.5,0.47,-28.5,-0.11,-774,-1.55
170,Entry long,2024-10-15 22:00,W-Long,2684.3,1,26843,126,0.47,127.5,0.47,-28.5,-0.11,-774,-1.55
171,Exit long,2024-10-18 02:00,WL-X,2724.5,1,27277,-35,-0.13,0,0.00,-33.5,-0.12,-809,-1.62
171,Entry long,2024-10-18 01:50,W-Long,2727.7,1,27277,-35,-0.13,0,0.00,-33.5,-0.12,-809,-1.62
172,Exit long,2024-10-18 13:25,WL-X,2729.2,1,27334,-45,-0.16,7.5,0.03,-43.5,-0.16,-854,-1.71
172,Entry long,2024-10-18 13:15,W-Long,2733.4,1,27334,-45,-0.16,7.5,0.03,-43.5,-0.16,-854,-1.71
173,Exit long,2024-10-20 23:00,WL-X,2746.4,1,27381,80,0.29,81.5,0.30,-27.5,-0.10,-774,-1.55
173,Entry long,2024-10-20 18:05,W-Long,2738.1,1,27381,80,0.29,81.5,0.30,-27.5,-0.10,-774,-1.55
174,Exit long,2024-10-21 21:25,WL-X,2742.6,1,27365,58,0.21,59.5,0.22,-18.5,-0.07,-716,-1.43
174,Entry long,2024-10-21 19:30,W-Long,2736.5,1,27365,58,0.21,59.5,0.22,-18.5,-0.07,-716,-1.43
175,Exit long,2024-10-22 09:45,WL-X,2755.6,1,27455,98,0.36,99.5,0.36,-21.5,-0.08,-618,-1.24
175,Entry long,2024-10-21 23:10,W-Long,2745.5,1,27455,98,0.36,99.5,0.36,-21.5,-0.08,-618,-1.24
176,Exit long,2024-10-22 21:35,WL-X,2753.9,1,27592,-56,-0.20,39.5,0.14,-54.5,-0.20,-674,-1.35
176,Entry long,2024-10-22 12:55,W-Long,2759.2,1,27592,-56,-0.20,39.5,0.14,-54.5,-0.20,-674,-1.35
177,Exit long,2024-10-27 18:00,WL-X,2749.8,1,27544,-49,-0.18,63.5,0.23,-47.5,-0.17,-723,-1.45
177,Entry long,2024-10-25 13:30,W-Long,2754.4,1,27544,-49,-0.18,63.5,0.23,-47.5,-0.17,-723,-1.45
178,Exit long,2024-10-28 04:35,WL-X,2746.5,1,27504,-42,-0.15,60.5,0.22,-40.5,-0.15,-765,-1.53
178,Entry long,2024-10-28 02:00,W-Long,2750.4,1,27504,-42,-0.15,60.5,0.22,-40.5,-0.15,-765,-1.53
179,Exit long,2024-10-28 22:00,WL-X,2767.9,1,27596,80,0.29,81.5,0.30,-5.5,-0.02,-685,-1.37
179,Entry long,2024-10-28 21:05,W-Long,2759.6,1,27596,80,0.29,81.5,0.30,-5.5,-0.02,-685,-1.37
