Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
21,Exit long,2023-09-15 10:10,Exit,1949,1,19508,-19.24,-0.10,2.38,0.01,-18.62,-0.10,46.96,0.09
21,Entry long,2023-09-15 10:10,Long,1950.8,1,19508,-19.24,-0.10,2.38,0.01,-18.62,-0.10,46.96,0.09
22,Exit long,2023-09-22 09:45,Exit,1947.6,1,19456,18.76,0.10,19.38,0.10,-0.62,0.00,65.72,0.13
22,Entry long,2023-09-22 09:35,Long,1945.6,1,19456,18.76,0.10,19.38,0.10,-0.62,0.00,65.72,0.13
23,Exit long,2023-09-25 10:00,Exit,1943.8,1,19448,-11.24,-0.06,3.38,0.02,-10.62,-0.05,54.48,0.11
23,Entry long,2023-09-25 10:00,Long,1944.8,1,19448,-11.24,-0.06,3.38,0.02,-10.62,-0.05,54.48,0.11
24,Exit long,2023-09-25 10:05,Exit,1942.8,1,19441,-14.24,-0.07,0,0.00,-13.62,-0.07,40.24,0.08
24,Entry long,2023-09-25 10:05,Long,1944.1,1,19441,-14.24,-0.07,0,0.00,-13.62,-0.07,40.24,0.08
25,Exit long,2023-10-06 10:45,Exit,1840.5,1,18434,-30.24,-0.16,21.38,0.12,-29.62,-0.16,10,0.02
25,Entry long,2023-10-06 10:30,Long,1843.4,1,18434,-30.24,-0.16,21.38,0.12,-29.62,-0.16,10,0.02
26,Exit long,2023-10-06 12:35,Exit,1844.6,1,18474,-29.24,-0.16,18.38,0.10,-28.62,-0.15,-19.24,-0.04
26,Entry long,2023-10-06 11:30,Long,1847.4,1,18474,-29.24,-0.16,18.38,0.10,-28.62,-0.15,-19.24,-0.04
27,Exit long,2023-10-09 13:30,Exit,1866.1,1,18642,17.76,0.10,18.38,0.10,-1.62,-0.01,-1.48,0.00
27,Entry long,2023-10-09 13:30,Long,1864.2,1,18642,17.76,0.10,18.38,0.10,-1.62,-0.01,-1.48,0.00
28,Exit long,2023-10-09 13:40,Exit,1868.3,1,18662,19.76,0.11,20.38,0.11,-3.62,-0.02,18.28,0.04
28,Entry long,2023-10-09 13:35,Long,1866.2,1,18662,19.76,0.11,20.38,0.11,-3.62,-0.02,18.28,0.04
29,Exit long,2023-10-09 14:55,Exit,1870.6,1,18684,20.76,0.11,21.38,0.11,-9.62,-0.05,39.04,0.08
29,Entry long,2023-10-09 13:45,Long,1868.4,1,18684,20.76,0.11,21.38,0.11,-9.62,-0.05,39.04,0.08
30,Exit long,2023-10-09 15:00,Exit,1872.7,1,18707,18.76,0.10,19.38,0.10,-2.62,-0.01,57.8,0.12
30,Entry long,2023-10-09 15:00,Long,1870.7,1,18707,18.76,0.10,19.38,0.10,-2.62,-0.01,57.8,0.12
31,Exit long,2023-10-13 10:55,Exit,1932.6,1,19266,58.76,0.30,59.38,0.31,-7.62,-0.04,116.56,0.23
31,Entry long,2023-10-13 10:30,Long,1926.6,1,19266,58.76,0.30,59.38,0.31,-7.62,-0.04,116.56,0.23
32,Exit long,2023-10-13 11:00,Exit,1931.2,1,19341,-30.24,-0.16,1.38,0.01,-29.62,-0.15,86.32,0.17
32,Entry long,2023-10-13 11:00,Long,1934.1,1,19341,-30.24,-0.16,1.38,0.01,-29.62,-0.15,86.32,0.17
33,Exit long,2023-10-13 12:05,Exit,1938,1,19323,55.76,0.29,56.38,0.29,-19.62,-0.10,142.08,0.28
33,Entry long,2023-10-13 11:05,Long,1932.3,1,19323,55.76,0.29,56.38,0.29,-19.62,-0.10,142.08,0.28
34,Exit long,2023-10-13 16:55,Exit,1944.4,1,19407,35.76,0.18,36.38,0.19,-1.62,-0.01,177.84,0.36
