Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
419,Entry long,2026-01-22 10:30,W-Long,4856.4,1,48564,1097,2.26,1098.5,2.26,-3.5,-0.01,1460,2.92
420,Exit long,2026-01-23 08:20,WL-Exit,4930,1,49444,-147,-0.30,42.5,0.09,-145.5,-0.29,1313,2.63
420,Entry long,2026-01-23 08:05,W-Long,4944.4,1,49444,-147,-0.30,42.5,0.09,-145.5,-0.29,1313,2.63
421,Exit long,2026-01-25 18:00,WL-Exit,5027.5,1,49541,731,1.48,732.5,1.48,-153.5,-0.31,2044,4.09
421,Entry long,2026-01-23 09:50,W-Long,4954.1,1,49541,731,1.48,732.5,1.48,-153.5,-0.31,2044,4.09
422,Exit long,2026-01-26 07:30,WL-Exit,5082.3,1,50948,-128,-0.25,1.5,0.00,-126.5,-0.25,1916,3.83
422,Entry long,2026-01-26 07:25,W-Long,5094.8,1,50948,-128,-0.25,1.5,0.00,-126.5,-0.25,1916,3.83
423,Exit long,2026-01-26 14:00,WL-Exit,5051.1,1,50893,-385,-0.76,133.5,0.26,-383.5,-0.75,1531,3.06
423,Entry long,2026-01-26 10:05,W-Long,5089.3,1,50893,-385,-0.76,133.5,0.26,-383.5,-0.75,1531,3.06
424,Exit long,2026-01-27 03:25,WL-Exit,5074.1,1,50922,-184,-0.36,47.5,0.09,-182.5,-0.36,1347,2.69
424,Entry long,2026-01-27 02:35,W-Long,5092.2,1,50922,-184,-0.36,47.5,0.09,-182.5,-0.36,1347,2.69
425,Exit long,2026-02-02 10:50,WL-Exit,4665.5,1,47757,-1105,-2.31,615.5,1.29,-1103.5,-2.31,242,0.48
425,Entry long,2026-02-02 06:20,W-Long,4775.7,1,47757,-1105,-2.31,615.5,1.29,-1103.5,-2.31,242,0.48
426,Exit long,2026-02-03 20:05,WL-Exit,5054.6,1,49227,1316,2.67,1317.5,2.68,-212.5,-0.43,1558,3.12
426,Entry long,2026-02-03 02:30,W-Long,4922.7,1,49227,1316,2.67,1317.5,2.68,-212.5,-0.43,1558,3.12
427,Exit long,2026-02-08 18:00,WL-Exit,5012.1,1,48855,1263,2.59,1264.5,2.59,-247.5,-0.51,2821,5.64
427,Entry long,2026-02-06 03:40,W-Long,4885.5,1,48855,1263,2.59,1264.5,2.59,-247.5,-0.51,2821,5.64
428,Exit long,2026-02-09 18:10,WL-Exit,5040.3,1,50772,-372,-0.73,344.5,0.68,-370.5,-0.73,2449,4.90
428,Entry long,2026-02-09 10:35,W-Long,5077.2,1,50772,-372,-0.73,344.5,0.68,-370.5,-0.73,2449,4.90
429,Exit long,2026-02-10 10:35,WL-Exit,5037.1,1,50707,-339,-0.67,318.5,0.63,-337.5,-0.67,2110,4.22
429,Entry long,2026-02-10 03:45,W-Long,5070.7,1,50707,-339,-0.67,318.5,0.63,-337.5,-0.67,2110,4.22
430,Exit long,2026-02-12 03:30,WL-Exit,5075.4,1,50938,-187,-0.37,9.5,0.02,-185.5,-0.36,1923,3.85
430,Entry long,2026-02-12 03:10,W-Long,5093.8,1,50938,-187,-0.37,9.5,0.02,-185.5,-0.36,1923,3.85
431,Exit long,2026-02-12 05:10,WL-Exit,5087.4,1,51008,-137,-0.27,6.5,0.01,-135.5,-0.27,1786,3.57
431,Entry long,2026-02-12 04:55,W-Long,5100.8,1,51008,-137,-0.27,6.5,0.01,-135.5,-0.27,1786,3.57
432,Exit long,2026-02-12 09:15,WL-Exit,5079.2,1,50984,-195,-0.38,27.5,0.05,-193.5,-0.38,1591,3.18
432,Entry long,2026-02-12 09:00,W-Long,5098.4,1,50984,-195,-0.38,27.5,0.05,-193.5,-0.38,1591,3.18
433,Exit long,2026-02-13 06:00,WL-Exit,4965.2,1,50055,-406,-0.81,36.5,0.07,-404.5,-0.81,1185,2.37
433,Entry long,2026-02-13 03:10,W-Long,5005.5,1,50055,-406,-0.81,36.5,0.07,-404.5,-0.81,1185,2.37
434,Exit long,2026-02-16 00:00,WL-Exit,4988.4,1,50504,-623,-1.23,284.5,0.56,-621.5,-1.23,562,1.12
434,Entry long,2026-02-13 11:30,W-Long,5050.4,1,50504,-623,-1.23,284.5,0.56,-621.5,-1.23,562,1.12
435,Exit long,2026-02-16 09:40,WL-Exit,5004.6,1,50278,-235,-0.47,96.5,0.19,-233.5,-0.46,327,0.65
435,Entry long,2026-02-16 02:50,W-Long,5027.8,1,50278,-235,-0.47,96.5,0.19,-233.5,-0.46,327,0.65
436,Exit long,2026-03-16 02:45,WL-Exit,5014.2,1,50307,-168,-0.33,91.5,0.18,-166.5,-0.33,159,0.32
436,Entry long,2026-03-16 02:15,W-Long,5030.7,1,50307,-168,-0.33,91.5,0.18,-166.5,-0.33,159,0.32
437,Exit short,2026-03-19 02:50,MS-Exit,4754,1,48238,695,1.44,696.5,1.44,-44.5,-0.09,854,1.71
437,Entry short,2026-03-19 02:20,M-Short,4823.8,1,48238,695,1.44,696.5,1.44,-44.5,-0.09,854,1.71
438,Exit short,2026-03-20 14:55,MS-Exit,4485.3,1,47166,2310,4.90,2311.5,4.90,-220.5,-0.47,3164,6.33
438,Entry short,2026-03-19 04:10,M-Short,4716.6,1,47166,2310,4.90,2311.5,4.90,-220.5,-0.47,3164,6.33
439,Exit short,2026-03-24 16:20,MS-Exit,4436.1,1,43833,-531,-1.21,326.5,0.74,-529.5,-1.21,2633,5.27
439,Entry short,2026-03-24 08:35,M-Short,4383.3,1,43833,-531,-1.21,326.5,0.74,-529.5,-1.21,2633,5.27
440,Exit short,2026-03-26 09:45,MS-Exit,4454.2,1,44243,-302,-0.68,109.5,0.25,-300.5,-0.68,2331,4.66
440,Entry short,2026-03-26 07:55,M-Short,4424.3,1,44243,-302,-0.68,109.5,0.25,-300.5,-0.68,2331,4.66
441,Exit short,2026-03-27 08:35,MS-Exit,4429.9,1,44105,-197,-0.45,113.5,0.26,-195.5,-0.44,2134,4.27
441,Entry short,2026-03-27 06:45,M-Short,4410.5,1,44105,-197,-0.45,113.5,0.26,-195.5,-0.44,2134,4.27
442,Exit short,2026-03-31 04:00,MS-Exit,4597.2,1,45762,-213,-0.47,1.5,0.00,-211.5,-0.46,1921,3.84
442,Entry short,2026-03-31 03:20,M-Short,4576.2,1,45762,-213,-0.47,1.5,0.00,-211.5,-0.46,1921,3.84
443,Exit short,2026-03-31 07:15,MS-Exit,4595,1,45639,-314,-0.69,47.5,0.10,-312.5,-0.68,1607,3.21
443,Entry short,2026-03-31 06:40,M-Short,4563.9,1,45639,-314,-0.69,47.5,0.10,-312.5,-0.68,1607,3.21
444,Exit short,2026-04-07 04:20,MS-Exit,4700.3,1,46845,-161,-0.34,432.5,0.92,-159.5,-0.34,1446,2.89
444,Entry short,2026-04-06 13:05,M-Short,4684.5,1,46845,-161,-0.34,432.5,0.92,-159.5,-0.34,1446,2.89
445,Exit short,2026-04-07 13:35,MS-Exit,4712.1,1,46606,-518,-1.11,288.5,0.62,-516.5,-1.11,928,1.86
445,Entry short,2026-04-07 07:15,M-Short,4660.6,1,46606,-518,-1.11,288.5,0.62,-516.5,-1.11,928,1.86
446,Exit long,2026-04-10 10:20,WL-Exit,4815.9,1,47852,304,0.64,305.5,0.64,-32.5,-0.07,1232,2.46
446,Entry long,2026-04-10 07:25,W-Long,4785.2,1,47852,304,0.64,305.5,0.64,-32.5,-0.07,1232,2.46
447,Exit long,2026-04-10 11:35,WL-Exit,4788,1,48153,-276,-0.57,43.5,0.09,-274.5,-0.57,956,1.91
447,Entry long,2026-04-10 10:30,W-Long,4815.3,1,48153,-276,-0.57,43.5,0.09,-274.5,-0.57,956,1.91
448,Exit short,2026-04-13 12:15,MS-Exit,4751.5,1,47304,-214,-0.45,77.5,0.16,-212.5,-0.45,742,1.48
448,Entry short,2026-04-13 11:05,M-Short,4730.4,1,47304,-214,-0.45,77.5,0.16,-212.5,-0.45,742,1.48
449,Exit short,2026-04-14 09:15,MS-Exit,4808.5,1,47882,-206,-0.43,41.5,0.09,-204.5,-0.43,536,1.07
449,Entry short,2026-04-14 08:25,M-Short,4788.2,1,47882,-206,-0.43,41.5,0.09,-204.5,-0.43,536,1.07
450,Exit long,2026-04-16 08:10,WL-Exit,4834.2,1,48440,-101,-0.21,8.5,0.02,-99.5,-0.21,435,0.87
450,Entry long,2026-04-16 08:00,W-Long,4844,1,48440,-101,-0.21,8.5,0.02,-99.5,-0.21,435,0.87
451,Exit long,2026-04-17 09:05,WL-Exit,4884.1,1,48208,630,1.31,631.5,1.31,-170.5,-0.35,1065,2.13
451,Entry long,2026-04-17 05:05,W-Long,4820.8,1,48208,630,1.31,631.5,1.31,-170.5,-0.35,1065,2.13
452,Exit long,2026-04-21 01:50,WL-Exit,4802.1,1,48223,-205,-0.43,318.5,0.66,-203.5,-0.42,860,1.72
452,Entry long,2026-04-20 03:20,W-Long,4822.3,1,48223,-205,-0.43,318.5,0.66,-203.5,-0.42,860,1.72
453,Exit short,2026-04-23 07:40,MS-Exit,4722.4,1,47074,-153,-0.33,72.5,0.15,-151.5,-0.32,707,1.41
453,Entry short,2026-04-23 06:10,M-Short,4707.4,1,47074,-153,-0.33,72.5,0.15,-151.5,-0.32,707,1.41
454,Exit short,2026-04-28 05:20,MS-Exit,4628,1,47254,971,2.05,972.5,2.06,-322.5,-0.68,1678,3.36
454,Entry short,2026-04-23 13:20,M-Short,4725.4,1,47254,971,2.05,972.5,2.06,-322.5,-0.68,1678,3.36
455,Exit short,2026-04-28 07:45,MS-Exit,4575.5,1,46301,543,1.17,544.5,1.18,-28.5,-0.06,2221,4.44
455,Entry short,2026-04-28 05:25,M-Short,4630.1,1,46301,543,1.17,544.5,1.18,-28.5,-0.06,2221,4.44
456,Exit short,2026-04-30 04:00,MS-Exit,4633.7,1,45821,-519,-1.13,597.5,1.30,-517.5,-1.13,1702,3.40
456,Entry short,2026-04-28 08:05,M-Short,4582.1,1,45821,-519,-1.13,597.5,1.30,-517.5,-1.13,1702,3.40
457,Exit short,2026-05-01 09:50,MS-Exit,4629.8,1,46146,-155,-0.34,441.5,0.96,-153.5,-0.33,1547,3.09
457,Entry short,2026-05-01 02:10,M-Short,4614.6,1,46146,-155,-0.34,441.5,0.96,-153.5,-0.33,1547,3.09
458,Exit short,2026-05-04 06:15,MS-Exit,4545.2,1,45901,446,0.97,447.5,0.97,-56.5,-0.12,1993,3.99
458,Entry short,2026-05-04 04:00,M-Short,4590.1,1,45901,446,0.97,447.5,0.97,-56.5,-0.12,1993,3.99
459,Exit short,2026-05-04 10:20,MS-Exit,4585.4,1,45662,-195,-0.43,16.5,0.04,-193.5,-0.42,1798,3.60
459,Entry short,2026-05-04 10:10,M-Short,4566.2,1,45662,-195,-0.43,16.5,0.04,-193.5,-0.42,1798,3.60
460,Exit short,2026-05-05 01:35,MS-Exit,4560,1,45203,-400,-0.88,99.5,0.22,-398.5,-0.88,1398,2.80
460,Entry short,2026-05-04 12:10,M-Short,4520.3,1,45203,-400,-0.88,99.5,0.22,-398.5,-0.88,1398,2.80
461,Exit short,2026-05-07 22:00,MS-Exit,4734.2,1,47087,-258,-0.55,349.5,0.74,-256.5,-0.54,1140,2.28
