Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
20,Exit long,2023-07-17 09:35,Exit,15774.75,1,31501.5,46.76,0.15,47.38,0.15,-0.62,0.00,-258.3,-0.52
20,Entry long,2023-07-17 09:35,Long,15750.75,1,31501.5,46.76,0.15,47.38,0.15,-0.62,0.00,-258.3,-0.52
21,Exit long,2023-07-17 09:40,Exit,15752.5,1,31532.5,-28.74,-0.09,17.88,0.06,-28.12,-0.09,-287.04,-0.57
21,Entry long,2023-07-17 09:40,Long,15766.25,1,31532.5,-28.74,-0.09,17.88,0.06,-28.12,-0.09,-287.04,-0.57
22,Exit long,2023-07-17 09:45,Exit,15724.25,1,31478.5,-31.24,-0.10,4.88,0.02,-30.62,-0.10,-318.28,-0.64
22,Entry long,2023-07-17 09:45,Long,15739.25,1,31478.5,-31.24,-0.10,4.88,0.02,-30.62,-0.10,-318.28,-0.64
23,Exit long,2023-07-17 10:05,Exit,15752.75,1,31442,62.26,0.20,62.88,0.20,-25.12,-0.08,-256.02,-0.51
23,Entry long,2023-07-17 09:50,Long,15721,1,31442,62.26,0.20,62.88,0.20,-25.12,-0.08,-256.02,-0.51
24,Exit long,2023-07-17 10:10,Exit,15738.75,1,31514.5,-38.24,-0.12,0,0.00,-37.62,-0.12,-294.26,-0.59
24,Entry long,2023-07-17 10:10,Long,15757.25,1,31514.5,-38.24,-0.12,0,0.00,-37.62,-0.12,-294.26,-0.59
25,Exit long,2023-07-17 11:35,Exit,15791.25,1,31504.5,76.76,0.24,77.38,0.25,-30.12,-0.10,-217.5,-0.43
25,Entry long,2023-07-17 10:15,Long,15752.25,1,31504.5,76.76,0.24,77.38,0.25,-30.12,-0.10,-217.5,-0.43
26,Exit long,2023-07-17 15:10,Exit,15843.25,1,31633,52.26,0.17,52.88,0.17,-18.12,-0.06,-165.24,-0.33
26,Entry long,2023-07-17 13:50,Long,15816.5,1,31633,52.26,0.17,52.88,0.17,-18.12,-0.06,-165.24,-0.33
27,Exit long,2023-07-18 14:20,Exit,16003.25,1,31942.5,62.76,0.20,63.38,0.20,-4.62,-0.01,-102.48,-0.20
27,Entry long,2023-07-18 14:10,Long,15971.25,1,31942.5,62.76,0.20,63.38,0.20,-4.62,-0.01,-102.48,-0.20
28,Exit long,2023-07-25 09:55,Exit,15667.5,1,31280,53.76,0.17,54.38,0.17,-7.12,-0.02,-48.72,-0.10
28,Entry long,2023-07-25 09:55,Long,15640,1,31280,53.76,0.17,54.38,0.17,-7.12,-0.02,-48.72,-0.10
29,Exit long,2023-07-25 10:05,Exit,15638.25,1,31308,-32.74,-0.10,9.38,0.03,-32.12,-0.10,-81.46,-0.16
29,Entry long,2023-07-25 10:05,Long,15654,1,31308,-32.74,-0.10,9.38,0.03,-32.12,-0.10,-81.46,-0.16
30,Exit long,2023-07-25 10:25,Exit,15627.75,1,31286,-31.74,-0.10,29.88,0.10,-31.12,-0.10,-113.2,-0.23
30,Entry long,2023-07-25 10:10,Long,15643,1,31286,-31.74,-0.10,29.88,0.10,-31.12,-0.10,-113.2,-0.23
31,Exit long,2023-07-25 14:30,Exit,15717.5,1,31378.5,55.26,0.18,55.88,0.18,-11.12,-0.04,-57.94,-0.12
31,Entry long,2023-07-25 13:10,Long,15689.25,1,31378.5,55.26,0.18,55.88,0.18,-11.12,-0.04,-57.94,-0.12
