Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
25,Exit long,2024-06-07 04:00,VWAP X,2378.3,1,23895,-115,-0.48,169.5,0.71,-113.5,-0.47,1022,2.04
25,Entry long,2024-06-06 11:15,VWAP,2389.5,1,23895,-115,-0.48,169.5,0.71,-113.5,-0.47,1022,2.04
26,Exit long,2024-06-24 05:30,Inst X,2332.8,1,23396,-71,-0.30,56.5,0.24,-69.5,-0.30,951,1.90
26,Entry long,2024-06-24 03:30,Inst,2339.6,1,23396,-71,-0.30,56.5,0.24,-69.5,-0.30,951,1.90
27,Exit long,2024-06-25 21:30,Inst X,2327.2,1,23321,-52,-0.22,3.5,0.02,-50.5,-0.22,899,1.80
27,Entry long,2024-06-25 21:15,Inst,2332.1,1,23321,-52,-0.22,3.5,0.02,-50.5,-0.22,899,1.80
28,Exit long,2024-06-26 02:00,Inst X,2322.3,1,23328,-108,-0.46,2.5,0.01,-106.5,-0.46,791,1.58
28,Entry long,2024-06-25 22:30,Inst,2332.8,1,23328,-108,-0.46,2.5,0.01,-106.5,-0.46,791,1.58
29,Exit long,2024-07-24 08:45,Inst X,2422.3,1,23989,231,0.96,232.5,0.97,-18.5,-0.08,1022,2.04
29,Entry long,2024-07-23 04:00,Inst,2398.9,1,23989,231,0.96,232.5,0.97,-18.5,-0.08,1022,2.04
30,Exit long,2024-07-30 11:15,VWAP X,2429.8,1,24384,-89,-0.36,25.5,0.10,-87.5,-0.36,933,1.87
30,Entry long,2024-07-30 10:30,VWAP,2438.4,1,24384,-89,-0.36,25.5,0.10,-87.5,-0.36,933,1.87
31,Exit long,2024-08-01 13:00,VWAP X,2485.4,1,24958,-107,-0.43,0.5,0.00,-105.5,-0.42,826,1.65
31,Entry long,2024-08-01 10:45,VWAP,2495.8,1,24958,-107,-0.43,0.5,0.00,-105.5,-0.42,826,1.65
32,Exit long,2024-08-05 05:15,Inst X,2462.4,1,24830,-209,-0.84,37.5,0.15,-207.5,-0.84,617,1.23
32,Entry long,2024-08-05 03:30,Inst,2483,1,24830,-209,-0.84,37.5,0.15,-207.5,-0.84,617,1.23
33,Exit long,2024-08-05 22:45,Inst X,2447.5,1,24567,-95,-0.39,26.5,0.11,-93.5,-0.38,522,1.04
33,Entry long,2024-08-05 20:45,Inst,2456.7,1,24567,-95,-0.39,26.5,0.11,-93.5,-0.38,522,1.04
34,Exit long,2024-08-06 08:00,Inst X,2448.8,1,24546,-61,-0.25,0.5,0.00,-59.5,-0.24,461,0.92
34,Entry long,2024-08-06 07:45,Inst,2454.6,1,24546,-61,-0.25,0.5,0.00,-59.5,-0.24,461,0.92
35,Exit long,2024-08-13 22:00,VWAP X,2501.6,1,25133,-120,-0.48,20.5,0.08,-118.5,-0.47,341,0.68
35,Entry long,2024-08-13 09:45,VWAP,2513.3,1,25133,-120,-0.48,20.5,0.08,-118.5,-0.47,341,0.68
36,Exit long,2024-08-15 08:30,Inst X,2496.3,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,286,0.57
36,Entry long,2024-08-15 08:00,Inst,2501.5,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,286,0.57
37,Exit long,2024-08-23 10:00,Inst X,2545.8,1,25334,121,0.48,122.5,0.48,-35.5,-0.14,407,0.81
37,Entry long,2024-08-23 04:45,Inst,2533.4,1,25334,121,0.48,122.5,0.48,-35.5,-0.14,407,0.81
38,Exit long,2024-08-26 22:00,LC X,2541.3,1,25476,-66,-0.26,151.5,0.59,-64.5,-0.25,341,0.68
38,Entry long,2024-08-23 15:15,LC,2547.6,1,25476,-66,-0.26,151.5,0.59,-64.5,-0.25,341,0.68
39,Exit long,2024-09-04 02:00,Inst X,2522.9,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,295,0.59
39,Entry long,2024-09-03 22:45,Inst,2527.2,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,295,0.59
40,Exit long,2024-09-05 11:00,VWAP X,2536.5,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,183,0.37
40,Entry long,2024-09-05 10:30,VWAP,2547.4,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,183,0.37
41,Exit long,2024-09-11 08:30,LC X,2541.9,1,25463,-47,-0.18,116.5,0.46,-45.5,-0.18,136,0.27
41,Entry long,2024-09-10 16:00,LC,2546.3,1,25463,-47,-0.18,116.5,0.46,-45.5,-0.18,136,0.27
42,Exit long,2024-09-19 05:15,Inst X,2614.8,1,25922,223,0.86,224.5,0.87,-10.5,-0.04,359,0.72
42,Entry long,2024-09-19 01:15,Inst,2592.2,1,25922,223,0.86,224.5,0.87,-10.5,-0.04,359,0.72
43,Exit long,2024-09-24 12:30,VWAP X,2677.8,1,26389,386,1.46,387.5,1.47,-29.5,-0.11,745,1.49
43,Entry long,2024-09-20 10:30,VWAP,2638.9,1,26389,386,1.46,387.5,1.47,-29.5,-0.11,745,1.49
44,Exit long,2024-10-17 21:30,Inst X,2717.2,1,26421,748,2.83,749.5,2.84,-96.5,-0.37,1493,2.99
44,Entry long,2024-10-10 09:00,Inst,2642.1,1,26421,748,2.83,749.5,2.84,-96.5,-0.37,1493,2.99
45,Exit long,2024-11-04 21:30,Inst X,2739.6,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,1382,2.76
45,Entry long,2024-11-04 04:30,Inst,2750.4,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,1382,2.76
46,Exit long,2024-11-06 01:15,Inst X,2737.4,1,27442,-71,-0.26,151.5,0.55,-69.5,-0.25,1311,2.62
46,Entry long,2024-11-04 23:00,Inst,2744.2,1,27442,-71,-0.26,151.5,0.55,-69.5,-0.25,1311,2.62
47,Exit long,2024-11-08 01:15,LC X,2694.5,1,27123,-181,-0.67,56.5,0.21,-179.5,-0.66,1130,2.26
47,Entry long,2024-11-07 15:15,LC,2712.3,1,27123,-181,-0.67,56.5,0.21,-179.5,-0.66,1130,2.26
48,Exit long,2024-12-02 09:00,Inst X,2674.4,1,26555,186,0.70,187.5,0.71,-65.5,-0.25,1316,2.63
48,Entry long,2024-12-02 02:45,Inst,2655.5,1,26555,186,0.70,187.5,0.71,-65.5,-0.25,1316,2.63
49,Exit long,2024-12-04 08:00,LC X,2656.4,1,26654,-93,-0.35,131.5,0.49,-91.5,-0.34,1223,2.45
49,Entry long,2024-12-02 15:30,LC,2665.4,1,26654,-93,-0.35,131.5,0.49,-91.5,-0.34,1223,2.45
50,Exit long,2025-01-14 04:30,Inst X,2679.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,1130,2.26
50,Entry long,2025-01-14 03:30,Inst,2688.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,1130,2.26
51,Exit long,2025-02-18 09:45,Inst X,2942.3,1,29276,144,0.49,145.5,0.50,-20.5,-0.07,1274,2.55
51,Entry long,2025-02-18 07:00,Inst,2927.6,1,29276,144,0.49,145.5,0.50,-20.5,-0.07,1274,2.55
52,Exit long,2025-02-25 20:45,Inst X,2931,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,1183,2.37
52,Entry long,2025-02-25 20:30,Inst,2939.8,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,1183,2.37
53,Exit long,2025-03-03 10:00,Inst X,2876.6,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1126,2.25
53,Entry long,2025-03-03 05:45,Inst,2882,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1126,2.25
54,Exit long,2025-03-04 07:15,LC X,2934.2,1,29014,325,1.12,326.5,1.13,-89.5,-0.31,1451,2.90
54,Entry long,2025-03-03 16:00,LC,2901.4,1,29014,325,1.12,326.5,1.13,-89.5,-0.31,1451,2.90
55,Exit long,2025-03-07 12:00,VWAP X,2915.5,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,1330,2.66
55,Entry long,2025-03-07 09:45,VWAP,2927.3,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,1330,2.66
56,Exit long,2025-03-11 09:30,Inst X,2927.3,1,29069,201,0.69,202.5,0.70,-56.5,-0.19,1531,3.06
56,Entry long,2025-03-11 03:00,Inst,2906.9,1,29069,201,0.69,202.5,0.70,-56.5,-0.19,1531,3.06
57,Exit long,2025-03-14 05:00,VWAP X,3007.8,1,29625,450,1.52,451.5,1.52,-50.5,-0.17,1981,3.96
57,Entry long,2025-03-13 09:45,VWAP,2962.5,1,29625,450,1.52,451.5,1.52,-50.5,-0.17,1981,3.96
58,Exit long,2025-03-24 05:30,Inst X,3029.8,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,1933,3.87
58,Entry long,2025-03-24 05:15,Inst,3034.3,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,1933,3.87
59,Exit long,2025-03-24 09:30,Inst X,3026.7,1,30378,-114,-0.38,4.5,0.01,-112.5,-0.37,1819,3.64
59,Entry long,2025-03-24 06:30,Inst,3037.8,1,30378,-114,-0.38,4.5,0.01,-112.5,-0.37,1819,3.64
60,Exit long,2025-04-27 21:30,LC X,3297,1,33201,-234,-0.70,277.5,0.84,-232.5,-0.70,1585,3.17
60,Entry long,2025-04-25 15:45,LC,3320.1,1,33201,-234,-0.70,277.5,0.84,-232.5,-0.70,1585,3.17
61,Exit long,2025-05-15 21:45,LC X,3222.2,1,32337,-118,-0.36,220.5,0.68,-116.5,-0.36,1467,2.93
61,Entry long,2025-05-15 15:30,LC,3233.7,1,32337,-118,-0.36,220.5,0.68,-116.5,-0.36,1467,2.93
62,Exit long,2025-06-10 19:15,LC X,3339.9,1,33522,-126,-0.38,32.5,0.10,-124.5,-0.37,1341,2.68
62,Entry long,2025-06-10 15:30,LC,3352.2,1,33522,-126,-0.38,32.5,0.10,-124.5,-0.37,1341,2.68
63,Exit long,2025-06-17 10:30,Inst X,3395.6,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1196,2.39
63,Entry long,2025-06-17 06:15,Inst,3409.8,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1196,2.39
64,Exit long,2025-06-22 18:00,LC X,3406.5,1,33859,203,0.60,204.5,0.60,-57.5,-0.17,1399,2.80
64,Entry long,2025-06-20 15:15,LC,3385.9,1,33859,203,0.60,204.5,0.60,-57.5,-0.17,1399,2.80
65,Exit long,2025-07-04 00:15,Inst X,3351.1,1,33380,128,0.38,129.5,0.39,-24.5,-0.07,1527,3.05
65,Entry long,2025-07-03 20:30,Inst,3338,1,33380,128,0.38,129.5,0.39,-24.5,-0.07,1527,3.05
66,Exit long,2025-08-07 18:00,LC X,3518.1,1,34674,504,1.45,505.5,1.46,-46.5,-0.13,2031,4.06
66,Entry long,2025-08-07 15:45,LC,3467.4,1,34674,504,1.45,505.5,1.46,-46.5,-0.13,2031,4.06
67,Exit long,2025-08-13 20:30,Inst X,3422.8,1,33986,239,0.70,240.5,0.71,-59.5,-0.18,2270,4.54
67,Entry long,2025-08-12 21:15,Inst,3398.6,1,33986,239,0.70,240.5,0.71,-59.5,-0.18,2270,4.54
68,Exit long,2025-08-19 10:45,Inst X,3368.8,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,2160,4.32
68,Entry long,2025-08-17 20:15,Inst,3379.5,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,2160,4.32
69,Exit long,2025-08-21 22:00,VWAP X,3376.9,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,2043,4.09
69,Entry long,2025-08-21 10:15,VWAP,3388.3,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,2043,4.09
70,Exit long,2025-09-03 09:15,VWAP X,3623.1,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,2668,5.34
70,Entry long,2025-09-02 10:15,VWAP,3560.3,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,2668,5.34
71,Exit long,2025-09-12 11:00,VWAP X,3679.6,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2562,5.12
71,Entry long,2025-09-12 10:15,VWAP,3689.9,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,2562,5.12
72,Exit long,2025-09-18 21:45,Inst X,3668.1,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,2427,4.85
72,Entry long,2025-09-18 21:15,Inst,3681.3,1,36813,-135,-0.37,21.5,0.06,-133.5,-0.36,2427,4.85
73,Exit long,2025-09-19 02:30,Inst X,3675.8,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,2312,4.62
