Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
24,Exit long,2024-08-05 06:45,Inst Exit,2457.5,1,24748,-176,-0.71,258.5,1.04,-174.5,-0.71,2166,4.33
24,Entry long,2024-08-04 21:15,Institutional,2474.8,1,24748,-176,-0.71,258.5,1.04,-174.5,-0.71,2166,4.33
25,Exit long,2024-08-05 22:45,Inst Exit,2447.5,1,24567,-95,-0.39,26.5,0.11,-93.5,-0.38,2071,4.14
25,Entry long,2024-08-05 20:45,Institutional,2456.7,1,24567,-95,-0.39,26.5,0.11,-93.5,-0.38,2071,4.14
26,Exit long,2024-08-06 08:15,Inst Exit,2445.8,1,24542,-87,-0.35,27.5,0.11,-85.5,-0.35,1984,3.97
26,Entry long,2024-08-06 04:15,Institutional,2454.2,1,24542,-87,-0.35,27.5,0.11,-85.5,-0.35,1984,3.97
27,Exit long,2024-08-13 22:00,VWAP Exit,2501.6,1,25133,-120,-0.48,20.5,0.08,-118.5,-0.47,1864,3.73
27,Entry long,2024-08-13 09:45,VWAP,2513.3,1,25133,-120,-0.48,20.5,0.08,-118.5,-0.47,1864,3.73
28,Exit long,2024-08-15 08:30,Inst Exit,2496.3,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,1809,3.62
28,Entry long,2024-08-15 08:00,Institutional,2501.5,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,1809,3.62
29,Exit long,2024-08-28 08:30,Inst Exit,2529.1,1,25334,-46,-0.18,307.5,1.21,-44.5,-0.18,1763,3.53
29,Entry long,2024-08-23 04:45,Institutional,2533.4,1,25334,-46,-0.18,307.5,1.21,-44.5,-0.18,1763,3.53
30,Exit long,2024-09-02 20:30,Inst Exit,2527.7,1,25374,-100,-0.39,18.5,0.07,-98.5,-0.39,1663,3.33
30,Entry long,2024-09-02 04:45,Institutional,2537.4,1,25374,-100,-0.39,18.5,0.07,-98.5,-0.39,1663,3.33
31,Exit long,2024-09-03 06:00,Inst Exit,2531.5,1,25368,-56,-0.22,15.5,0.06,-54.5,-0.21,1607,3.21
31,Entry long,2024-09-03 04:30,Institutional,2536.8,1,25368,-56,-0.22,15.5,0.06,-54.5,-0.21,1607,3.21
32,Exit long,2024-09-04 02:00,Inst Exit,2522.9,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,1561,3.12
32,Entry long,2024-09-03 22:45,Institutional,2527.2,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,1561,3.12
33,Exit long,2024-09-05 11:00,VWAP Exit,2536.5,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,1449,2.90
33,Entry long,2024-09-05 10:30,VWAP,2547.4,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,1449,2.90
34,Exit long,2024-09-26 07:00,Inst Exit,2700,1,25893,1104,4.26,1105.5,4.27,-54.5,-0.21,2553,5.11
34,Entry long,2024-09-18 22:45,Institutional,2589.3,1,25893,1104,4.26,1105.5,4.27,-54.5,-0.21,2553,5.11
35,Exit long,2024-10-03 05:00,Inst Exit,2661.7,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,2497,4.99
35,Entry long,2024-10-01 04:00,Institutional,2667,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,2497,4.99
36,Exit long,2024-10-10 08:30,Inst Exit,2621.9,1,26261,-45,-0.17,155.5,0.59,-43.5,-0.17,2452,4.90
36,Entry long,2024-10-09 20:30,Institutional,2626.1,1,26261,-45,-0.17,155.5,0.59,-43.5,-0.17,2452,4.90
37,Exit long,2024-10-16 09:00,Inst Exit,2700,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,3028,6.06
37,Entry long,2024-10-10 09:00,Institutional,2642.1,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,3028,6.06
38,Exit long,2024-10-16 10:45,VWAP Exit,2687.3,1,26951,-81,-0.30,30.5,0.11,-79.5,-0.29,2947,5.89
38,Entry long,2024-10-16 10:15,VWAP,2695.1,1,26951,-81,-0.30,30.5,0.11,-79.5,-0.29,2947,5.89
39,Exit long,2024-10-20 19:00,VWAP Exit,2739.1,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,3290,6.58
39,Entry long,2024-10-17 10:00,VWAP,2704.5,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,3290,6.58
40,Exit long,2024-10-25 05:00,Inst Exit,2730.3,1,27341,-41,-0.15,220.5,0.81,-39.5,-0.14,3249,6.50
40,Entry long,2024-10-23 21:00,Institutional,2734.1,1,27341,-41,-0.15,220.5,0.81,-39.5,-0.14,3249,6.50
41,Exit long,2024-11-04 21:30,Inst Exit,2739.6,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,3138,6.28
41,Entry long,2024-11-04 04:30,Institutional,2750.4,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,3138,6.28
42,Exit long,2024-11-06 01:15,Inst Exit,2735.1,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,3057,6.11
42,Entry long,2024-11-04 22:45,Institutional,2742.9,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,3057,6.11
43,Exit long,2024-12-05 12:15,Inst Exit,2648.9,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2988,5.98
43,Entry long,2024-12-02 02:45,Institutional,2655.5,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2988,5.98
44,Exit long,2024-12-12 08:45,VWAP Exit,2725.9,1,27421,-165,-0.60,188.5,0.69,-163.5,-0.60,2823,5.65
44,Entry long,2024-12-11 10:00,VWAP,2742.1,1,27421,-165,-0.60,188.5,0.69,-163.5,-0.60,2823,5.65
45,Exit long,2025-01-14 00:45,Inst Exit,2682.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2770,5.54
45,Entry long,2025-01-13 23:45,Institutional,2687.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2770,5.54
46,Exit long,2025-01-14 04:30,Inst Exit,2679.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2677,5.35
46,Entry long,2025-01-14 03:30,Institutional,2688.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2677,5.35
47,Exit long,2025-02-05 14:45,VWAP Exit,2882.5,1,28978,-156,-0.54,81.5,0.28,-154.5,-0.53,2521,5.04
47,Entry long,2025-02-05 10:15,VWAP,2897.8,1,28978,-156,-0.54,81.5,0.28,-154.5,-0.53,2521,5.04
48,Exit long,2025-02-25 10:15,Inst Exit,2922.3,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2465,4.93
48,Entry long,2025-02-18 07:00,Institutional,2927.6,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2465,4.93
49,Exit long,2025-02-25 20:45,Inst Exit,2931,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2374,4.75
49,Entry long,2025-02-25 20:30,Institutional,2939.8,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2374,4.75
50,Exit long,2025-03-03 04:30,Inst Exit,2875.4,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2328,4.66
50,Entry long,2025-03-03 04:30,Institutional,2879.7,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2328,4.66
51,Exit long,2025-03-03 10:00,Inst Exit,2876.6,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,2271,4.54
51,Entry long,2025-03-03 05:45,Institutional,2882,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,2271,4.54
52,Exit long,2025-03-07 12:00,VWAP Exit,2915.5,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,2150,4.30
52,Entry long,2025-03-07 09:45,VWAP,2927.3,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,2150,4.30
53,Exit long,2025-03-13 16:45,Inst Exit,3000,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,3078,6.16
53,Entry long,2025-03-11 03:00,Institutional,2906.9,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,3078,6.16
54,Exit long,2025-03-24 05:30,Inst Exit,3029.8,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,3030,6.06
54,Entry long,2025-03-24 05:15,Institutional,3034.3,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,3030,6.06
55,Exit long,2025-03-24 09:30,Inst Exit,3025.7,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2956,5.91
55,Entry long,2025-03-24 06:15,Institutional,3032.8,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2956,5.91
56,Exit long,2025-04-03 22:15,Inst Exit,3126.2,1,31358,-99,-0.32,0.5,0.00,-97.5,-0.31,2857,5.71
56,Entry long,2025-04-03 21:15,Institutional,3135.8,1,31358,-99,-0.32,0.5,0.00,-97.5,-0.31,2857,5.71
57,Exit long,2025-04-07 11:00,Inst Exit,3010.4,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,2195,4.39
57,Entry long,2025-04-06 21:45,Institutional,3076.3,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,2195,4.39
58,Exit long,2025-04-08 08:15,Inst Exit,3021.1,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,2061,4.12
58,Entry long,2025-04-08 08:00,Institutional,3034.2,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,2061,4.12
59,Exit long,2025-05-07 10:15,VWAP Exit,3385.9,1,34011,-155,-0.46,53.5,0.16,-153.5,-0.45,1906,3.81
59,Entry long,2025-05-07 09:45,VWAP,3401.1,1,34011,-155,-0.46,53.5,0.16,-153.5,-0.45,1906,3.81
60,Exit long,2025-05-28 21:15,Inst Exit,3272.1,1,32904,-186,-0.57,25.5,0.08,-184.5,-0.56,1720,3.44
60,Entry long,2025-05-28 20:45,Institutional,3290.4,1,32904,-186,-0.57,25.5,0.08,-184.5,-0.56,1720,3.44
61,Exit long,2025-06-02 09:45,Inst Exit,3400,1,32870,1127,3.43,1128.5,3.43,-31.5,-0.10,2847,5.69
61,Entry long,2025-05-28 22:00,Institutional,3287,1,32870,1127,3.43,1128.5,3.43,-31.5,-0.10,2847,5.69
62,Exit long,2025-06-17 10:30,Inst Exit,3395.6,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,2702,5.40
62,Entry long,2025-06-17 06:15,Institutional,3409.8,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,2702,5.40
63,Exit long,2025-06-18 10:15,Inst Exit,3392.1,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,2594,5.19
63,Entry long,2025-06-17 23:15,Institutional,3402.6,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,2594,5.19
64,Exit long,2025-07-06 20:00,Inst Exit,3333.7,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,2548,5.10
64,Entry long,2025-07-03 20:30,Institutional,3338,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,2548,5.10
65,Exit long,2025-07-21 09:45,Inst Exit,3400,1,33050,947,2.87,948.5,2.87,-54.5,-0.16,3495,6.99
65,Entry long,2025-07-09 09:00,Institutional,3305,1,33050,947,2.87,948.5,2.87,-54.5,-0.16,3495,6.99
66,Exit long,2025-08-14 04:00,Inst Exit,3390.5,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,3411,6.82
66,Entry long,2025-08-12 21:15,Institutional,3398.6,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,3411,6.82
67,Exit long,2025-08-15 05:00,Inst Exit,3384.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,3328,6.66
67,Entry long,2025-08-15 04:00,Institutional,3392.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,3328,6.66
68,Exit long,2025-08-19 10:45,Inst Exit,3368.8,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,3218,6.44
68,Entry long,2025-08-17 20:15,Institutional,3379.5,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,3218,6.44
69,Exit long,2025-08-21 22:00,VWAP Exit,3376.9,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,3101,6.20
69,Entry long,2025-08-21 10:15,VWAP,3388.3,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,3101,6.20
