Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
332,Exit long,2025-06-23 12:35,WL-X,3403.4,1,34081,-50,-0.15,18.5,0.05,-48.5,-0.14,-1373,-2.75
332,Entry long,2025-06-23 12:25,W-Long,3408.1,1,34081,-50,-0.15,18.5,0.05,-48.5,-0.14,-1373,-2.75
333,Exit long,2025-06-24 21:10,WL-X,3344.9,1,33383,63,0.19,64.5,0.19,-11.5,-0.03,-1310,-2.62
333,Entry long,2025-06-24 19:50,W-Long,3338.3,1,33383,63,0.19,64.5,0.19,-11.5,-0.03,-1310,-2.62
334,Exit long,2025-06-24 21:30,WL-X,3341.7,1,33449,-35,-0.10,20.5,0.06,-33.5,-0.10,-1345,-2.69
334,Entry long,2025-06-24 21:15,W-Long,3344.9,1,33449,-35,-0.10,20.5,0.06,-33.5,-0.10,-1345,-2.69
335,Exit short,2025-06-29 21:10,MS-X,3276.8,1,32715,-56,-0.17,16.5,0.05,-54.5,-0.17,-1401,-2.80
335,Entry short,2025-06-29 21:05,M-Short,3271.5,1,32715,-56,-0.17,16.5,0.05,-54.5,-0.17,-1401,-2.80
336,Exit long,2025-07-01 01:00,WL-X,3335.8,1,33266,89,0.27,90.5,0.27,-19.5,-0.06,-1312,-2.62
336,Entry long,2025-06-30 21:00,W-Long,3326.6,1,33266,89,0.27,90.5,0.27,-19.5,-0.06,-1312,-2.62
337,Exit long,2025-07-01 02:40,WL-X,3344.2,1,33364,75,0.22,76.5,0.23,-7.5,-0.02,-1237,-2.47
337,Entry long,2025-07-01 01:05,W-Long,3336.4,1,33364,75,0.22,76.5,0.23,-7.5,-0.02,-1237,-2.47
338,Exit long,2025-07-07 13:30,WL-X,3344.3,1,33344,96,0.29,97.5,0.29,-11.5,-0.03,-1141,-2.28
338,Entry long,2025-07-07 12:25,W-Long,3334.4,1,33344,96,0.29,97.5,0.29,-11.5,-0.03,-1141,-2.28
339,Exit long,2025-07-07 22:55,WL-X,3344.1,1,33476,-38,-0.11,4.5,0.01,-36.5,-0.11,-1179,-2.36
339,Entry long,2025-07-07 22:50,W-Long,3347.6,1,33476,-38,-0.11,4.5,0.01,-36.5,-0.11,-1179,-2.36
340,Exit long,2025-07-11 11:35,WL-X,3374.9,1,33806,-60,-0.18,8.5,0.03,-58.5,-0.17,-1239,-2.48
340,Entry long,2025-07-11 11:20,W-Long,3380.6,1,33806,-60,-0.18,8.5,0.03,-58.5,-0.17,-1239,-2.48
341,Exit long,2025-07-14 20:50,WL-X,3355.1,1,33569,-21,-0.06,10.5,0.03,-19.5,-0.06,-1260,-2.52
341,Entry long,2025-07-14 20:25,W-Long,3356.9,1,33569,-21,-0.06,10.5,0.03,-19.5,-0.06,-1260,-2.52
342,Exit long,2025-07-15 20:55,WL-X,3336.3,1,33388,-28,-0.08,3.5,0.01,-26.5,-0.08,-1288,-2.58
342,Entry long,2025-07-15 20:40,W-Long,3338.8,1,33388,-28,-0.08,3.5,0.01,-26.5,-0.08,-1288,-2.58
343,Exit long,2025-07-15 21:40,WL-X,3336.9,1,33395,-29,-0.09,14.5,0.04,-27.5,-0.08,-1317,-2.63
343,Entry long,2025-07-15 21:20,W-Long,3339.5,1,33395,-29,-0.09,14.5,0.04,-27.5,-0.08,-1317,-2.63
344,Exit long,2025-07-20 21:25,WL-X,3365,1,33580,67,0.20,68.5,0.20,-2.5,-0.01,-1250,-2.50
344,Entry long,2025-07-20 20:30,W-Long,3358,1,33580,67,0.20,68.5,0.20,-2.5,-0.01,-1250,-2.50
345,Exit long,2025-07-21 19:35,WL-X,3410.5,1,34124,-22,-0.06,38.5,0.11,-20.5,-0.06,-1272,-2.54
345,Entry long,2025-07-21 18:05,W-Long,3412.4,1,34124,-22,-0.06,38.5,0.11,-20.5,-0.06,-1272,-2.54
346,Exit long,2025-07-22 13:10,WL-X,3441.8,1,34464,-49,-0.14,9.5,0.03,-47.5,-0.14,-1321,-2.64
346,Entry long,2025-07-22 12:55,W-Long,3446.4,1,34464,-49,-0.14,9.5,0.03,-47.5,-0.14,-1321,-2.64
347,Exit long,2025-07-22 19:15,WL-X,3442.7,1,34453,-29,-0.08,7.5,0.02,-27.5,-0.08,-1350,-2.70
347,Entry long,2025-07-22 19:15,W-Long,3445.3,1,34453,-29,-0.08,7.5,0.02,-27.5,-0.08,-1350,-2.70
348,Exit long,2025-07-28 03:50,WL-X,3333.9,1,33372,-36,-0.11,79.5,0.24,-34.5,-0.10,-1386,-2.77
348,Entry long,2025-07-27 23:25,W-Long,3337.2,1,33372,-36,-0.11,79.5,0.24,-34.5,-0.10,-1386,-2.77
349,Exit long,2025-08-01 02:25,WL-X,3343.8,1,33469,-34,-0.10,51.5,0.15,-32.5,-0.10,-1420,-2.84
