Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
24,Entry long,2024-09-30 02:15,Inst,2679.3,1,26793,-38,-0.14,29.5,0.11,-36.5,-0.14,-383,-0.77
25,Exit long,2024-10-02 11:00,Inst X,2662.6,1,26660,-37,-0.14,285.5,1.07,-35.5,-0.13,-420,-0.84
25,Entry long,2024-10-01 04:30,Inst,2666,1,26660,-37,-0.14,285.5,1.07,-35.5,-0.13,-420,-0.84
26,Exit long,2024-10-16 05:45,VWAP X,2699.6,1,26713,280,1.05,281.5,1.05,-4.5,-0.02,-140,-0.28
26,Entry long,2024-10-15 10:15,VWAP,2671.3,1,26713,280,1.05,281.5,1.05,-4.5,-0.02,-140,-0.28
27,Exit long,2024-10-20 19:00,VWAP X,2739.1,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,203,0.41
27,Entry long,2024-10-17 10:00,VWAP,2704.5,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,203,0.41
28,Exit long,2024-12-05 12:15,Inst X,2649.2,1,26570,-81,-0.30,249.5,0.94,-79.5,-0.30,122,0.24
28,Entry long,2024-12-02 04:15,Inst,2657,1,26570,-81,-0.30,249.5,0.94,-79.5,-0.30,122,0.24
29,Exit long,2025-01-14 00:45,Inst X,2682.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,69,0.14
29,Entry long,2025-01-13 23:45,Inst,2687.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,69,0.14
30,Exit long,2025-03-03 04:30,Inst X,2875.4,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,23,0.05
30,Entry long,2025-03-03 04:30,Inst,2879.7,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,23,0.05
31,Exit long,2025-03-07 12:00,VWAP X,2915.5,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,-98,-0.20
31,Entry long,2025-03-07 09:45,VWAP,2927.3,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,-98,-0.20
32,Exit long,2025-03-14 05:00,VWAP X,3007.8,1,29625,450,1.52,451.5,1.52,-50.5,-0.17,352,0.70
32,Entry long,2025-03-13 09:45,VWAP,2962.5,1,29625,450,1.52,451.5,1.52,-50.5,-0.17,352,0.70
33,Exit long,2025-04-08 08:15,Inst X,3021.7,1,30325,-111,-0.37,0.5,0.00,-109.5,-0.36,241,0.48
33,Entry long,2025-04-08 08:15,Inst,3032.5,1,30325,-111,-0.37,0.5,0.00,-109.5,-0.36,241,0.48
34,Exit long,2025-05-28 16:45,Inst X,3282.6,1,32999,-176,-0.53,665.5,2.02,-174.5,-0.53,65,0.13
34,Entry long,2025-05-22 21:00,Inst,3299.9,1,32999,-176,-0.53,665.5,2.02,-174.5,-0.53,65,0.13
35,Exit long,2025-07-06 20:00,Inst X,3334.4,1,33392,-51,-0.15,157.5,0.47,-49.5,-0.15,14,0.03
35,Entry long,2025-07-03 21:15,Inst,3339.2,1,33392,-51,-0.15,157.5,0.47,-49.5,-0.15,14,0.03
36,Exit long,2025-08-07 18:00,LC X,3512.1,1,34670,448,1.29,449.5,1.30,-18.5,-0.05,462,0.92
36,Entry long,2025-08-07 16:00,LC,3467,1,34670,448,1.29,449.5,1.30,-18.5,-0.05,462,0.92
37,Exit long,2025-08-14 04:00,Inst X,3390.5,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,378,0.76
37,Entry long,2025-08-12 21:15,Inst,3398.6,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,378,0.76
38,Exit long,2025-08-15 05:00,Inst X,3384.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,295,0.59
38,Entry long,2025-08-15 04:00,Inst,3392.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,295,0.59
39,Exit long,2025-08-19 10:45,Inst X,3368.8,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,185,0.37
39,Entry long,2025-08-17 20:15,Inst,3379.5,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,185,0.37
40,Exit long,2025-08-21 22:00,VWAP X,3376.9,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,68,0.14
40,Entry long,2025-08-21 10:15,VWAP,3388.3,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,68,0.14
41,Exit long,2025-09-03 09:15,VWAP X,3623.1,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,693,1.39
41,Entry long,2025-09-02 10:15,VWAP,3560.3,1,35603,625,1.76,626.5,1.76,-34.5,-0.10,693,1.39
42,Exit long,2025-09-12 11:00,VWAP X,3679.6,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,587,1.17
42,Entry long,2025-09-12 10:15,VWAP,3689.9,1,36899,-106,-0.29,26.5,0.07,-104.5,-0.28,587,1.17
43,Exit long,2025-09-19 02:30,Inst X,3675.8,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,472,0.94
43,Entry long,2025-09-18 23:30,Inst,3687,1,36870,-115,-0.31,72.5,0.20,-113.5,-0.31,472,0.94
44,Exit long,2025-09-23 04:30,Inst X,3800,1,36818,1179,3.20,1180.5,3.21,-59.5,-0.16,1651,3.30
44,Entry long,2025-09-19 03:15,Inst,3681.8,1,36818,1179,3.20,1180.5,3.21,-59.5,-0.16,1651,3.30
45,Exit long,2025-10-06 20:15,Inst X,4000,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,2825,5.65
45,Entry long,2025-10-03 02:15,Inst,3882.3,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,2825,5.65
46,Exit long,2025-10-09 21:15,Inst X,3996.4,1,40069,-108,-0.27,26.5,0.07,-106.5,-0.27,2717,5.43
46,Entry long,2025-10-09 20:15,Inst,4006.9,1,40069,-108,-0.27,26.5,0.07,-106.5,-0.27,2717,5.43
47,Exit long,2025-10-10 08:45,Inst X,3998.1,1,40106,-128,-0.32,96.5,0.24,-126.5,-0.32,2589,5.18
47,Entry long,2025-10-10 05:30,Inst,4010.6,1,40106,-128,-0.32,96.5,0.24,-126.5,-0.32,2589,5.18
48,Exit long,2025-10-28 22:15,Inst X,3976.2,1,39910,-151,-0.38,18.5,0.05,-149.5,-0.37,2438,4.88
48,Entry long,2025-10-28 21:15,Inst,3991,1,39910,-151,-0.38,18.5,0.05,-149.5,-0.37,2438,4.88
49,Exit long,2025-11-03 18:00,VWAP X,4005.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2145,4.29
49,Entry long,2025-11-03 10:00,VWAP,4034.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2145,4.29
50,Exit long,2025-11-10 18:00,VWAP X,4126.8,1,40292,973,2.41,974.5,2.42,-300.5,-0.75,3118,6.24
50,Entry long,2025-11-07 11:45,VWAP,4029.2,1,40292,973,2.41,974.5,2.42,-300.5,-0.75,3118,6.24
51,Exit long,2025-11-19 01:00,Inst X,4100,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,3750,7.50
51,Entry long,2025-11-18 03:45,Inst,4036.5,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,3750,7.50
