Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
34,Exit long,2024-08-15 08:30,Inst X,2496.3,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,1022,2.04
34,Entry long,2024-08-15 08:00,Inst,2501.5,1,25015,-55,-0.22,63.5,0.25,-53.5,-0.21,1022,2.04
35,Exit long,2024-08-28 08:30,Inst X,2529.1,1,25334,-46,-0.18,307.5,1.21,-44.5,-0.18,976,1.95
35,Entry long,2024-08-23 04:45,Inst,2533.4,1,25334,-46,-0.18,307.5,1.21,-44.5,-0.18,976,1.95
36,Exit long,2024-09-02 20:30,Inst X,2527.7,1,25374,-100,-0.39,18.5,0.07,-98.5,-0.39,876,1.75
36,Entry long,2024-09-02 04:45,Inst,2537.4,1,25374,-100,-0.39,18.5,0.07,-98.5,-0.39,876,1.75
37,Exit long,2024-09-03 06:00,Inst X,2531.5,1,25368,-56,-0.22,15.5,0.06,-54.5,-0.21,820,1.64
37,Entry long,2024-09-03 04:30,Inst,2536.8,1,25368,-56,-0.22,15.5,0.06,-54.5,-0.21,820,1.64
38,Exit long,2024-09-04 02:00,Inst X,2522.9,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,774,1.55
38,Entry long,2024-09-03 22:45,Inst,2527.2,1,25272,-46,-0.18,7.5,0.03,-44.5,-0.18,774,1.55
39,Exit long,2024-09-05 11:00,VWAP X,2536.5,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,662,1.32
39,Entry long,2024-09-05 10:30,VWAP,2547.4,1,25474,-112,-0.44,14.5,0.06,-110.5,-0.43,662,1.32
40,Exit long,2024-09-26 07:00,Inst X,2700,1,25922,1075,4.15,1076.5,4.15,-10.5,-0.04,1737,3.47
40,Entry long,2024-09-19 01:15,Inst,2592.2,1,25922,1075,4.15,1076.5,4.15,-10.5,-0.04,1737,3.47
41,Exit long,2024-10-03 05:00,Inst X,2661.7,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,1681,3.36
41,Entry long,2024-10-01 04:00,Inst,2667,1,26670,-56,-0.21,275.5,1.03,-54.5,-0.20,1681,3.36
42,Exit long,2024-10-16 09:00,Inst X,2700,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,2257,4.51
42,Entry long,2024-10-10 09:00,Inst,2642.1,1,26421,576,2.18,577.5,2.19,-96.5,-0.37,2257,4.51
43,Exit long,2024-10-20 19:00,VWAP X,2739.1,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,2600,5.20
43,Entry long,2024-10-17 10:00,VWAP,2704.5,1,27045,343,1.27,344.5,1.27,-52.5,-0.19,2600,5.20
44,Exit long,2024-11-04 21:30,Inst X,2739.6,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,2489,4.98
44,Entry long,2024-11-04 04:30,Inst,2750.4,1,27504,-111,-0.40,69.5,0.25,-109.5,-0.40,2489,4.98
45,Exit long,2024-11-06 01:15,Inst X,2735.1,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,2408,4.82
45,Entry long,2024-11-04 22:45,Inst,2742.9,1,27429,-81,-0.30,164.5,0.60,-79.5,-0.29,2408,4.82
46,Exit long,2024-12-05 12:15,Inst X,2648.9,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2339,4.68
46,Entry long,2024-12-02 02:45,Inst,2655.5,1,26555,-69,-0.26,264.5,1.00,-67.5,-0.25,2339,4.68
47,Exit long,2025-01-14 00:45,Inst X,2682.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2286,4.57
47,Entry long,2025-01-13 23:45,Inst,2687.8,1,26878,-53,-0.20,19.5,0.07,-51.5,-0.19,2286,4.57
48,Exit long,2025-01-14 04:30,Inst X,2679.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2193,4.39
48,Entry long,2025-01-14 03:30,Inst,2688.8,1,26888,-93,-0.35,13.5,0.05,-91.5,-0.34,2193,4.39
49,Exit long,2025-02-25 10:15,Inst X,2922.3,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2137,4.27
49,Entry long,2025-02-18 07:00,Inst,2927.6,1,29276,-56,-0.19,467.5,1.60,-54.5,-0.19,2137,4.27
50,Exit long,2025-02-25 20:45,Inst X,2931,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2046,4.09
50,Entry long,2025-02-25 20:30,Inst,2939.8,1,29398,-91,-0.31,1.5,0.01,-89.5,-0.30,2046,4.09
51,Exit long,2025-03-03 04:30,Inst X,2875.4,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2000,4.00
51,Entry long,2025-03-03 04:30,Inst,2879.7,1,28797,-46,-0.16,0.5,0.00,-44.5,-0.15,2000,4.00
52,Exit long,2025-03-03 10:00,Inst X,2876.6,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1943,3.89
52,Entry long,2025-03-03 05:45,Inst,2882,1,28820,-57,-0.20,127.5,0.44,-55.5,-0.19,1943,3.89
53,Exit long,2025-03-07 12:00,VWAP X,2915.5,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,1822,3.64
53,Entry long,2025-03-07 09:45,VWAP,2927.3,1,29273,-121,-0.41,112.5,0.38,-119.5,-0.41,1822,3.64
54,Exit long,2025-03-13 16:45,Inst X,3000,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,2750,5.50
54,Entry long,2025-03-11 03:00,Inst,2906.9,1,29069,928,3.19,929.5,3.20,-56.5,-0.19,2750,5.50
55,Exit long,2025-03-24 05:30,Inst X,3029.8,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,2702,5.40
55,Entry long,2025-03-24 05:15,Inst,3034.3,1,30343,-48,-0.16,5.5,0.02,-46.5,-0.15,2702,5.40
56,Exit long,2025-03-24 09:30,Inst X,3025.7,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2628,5.26
56,Entry long,2025-03-24 06:15,Inst,3032.8,1,30328,-74,-0.24,54.5,0.18,-72.5,-0.24,2628,5.26
57,Exit long,2025-04-04 08:30,Inst X,3097.9,1,31373,-397,-1.27,229.5,0.73,-395.5,-1.26,2231,4.46
57,Entry long,2025-04-03 10:15,Inst,3137.3,1,31373,-397,-1.27,229.5,0.73,-395.5,-1.26,2231,4.46
58,Exit long,2025-04-07 11:00,Inst X,3010.4,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,1569,3.14
58,Entry long,2025-04-06 21:45,Inst,3076.3,1,30763,-662,-2.15,30.5,0.10,-660.5,-2.15,1569,3.14
59,Exit long,2025-04-08 08:15,Inst X,3021.1,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,1435,2.87
59,Entry long,2025-04-08 08:00,Inst,3034.2,1,30342,-134,-0.44,8.5,0.03,-132.5,-0.44,1435,2.87
60,Exit long,2025-04-30 04:15,Inst X,3293.4,1,33096,-165,-0.50,538.5,1.63,-163.5,-0.49,1270,2.54
60,Entry long,2025-04-28 10:15,Inst,3309.6,1,33096,-165,-0.50,538.5,1.63,-163.5,-0.49,1270,2.54
61,Exit long,2025-06-17 10:30,Inst X,3395.6,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1125,2.25
61,Entry long,2025-06-17 06:15,Inst,3409.8,1,34098,-145,-0.43,90.5,0.27,-143.5,-0.42,1125,2.25
62,Exit long,2025-06-18 10:15,Inst X,3392.1,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,1017,2.03
62,Entry long,2025-06-17 23:15,Inst,3402.6,1,34026,-108,-0.32,162.5,0.48,-106.5,-0.31,1017,2.03
63,Exit long,2025-06-22 21:15,Inst X,3369.3,1,33866,-176,-0.52,262.5,0.78,-174.5,-0.52,841,1.68
63,Entry long,2025-06-20 10:00,Inst,3386.6,1,33866,-176,-0.52,262.5,0.78,-174.5,-0.52,841,1.68
64,Exit long,2025-07-06 20:00,Inst X,3333.7,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,795,1.59
64,Entry long,2025-07-03 20:30,Inst,3338,1,33380,-46,-0.14,169.5,0.51,-44.5,-0.13,795,1.59
65,Exit long,2025-07-21 09:45,Inst X,3400,1,33359,638,1.91,639.5,1.92,-7.5,-0.02,1433,2.87
65,Entry long,2025-07-17 10:30,Inst,3335.9,1,33359,638,1.91,639.5,1.92,-7.5,-0.02,1433,2.87
66,Exit long,2025-08-14 04:00,Inst X,3390.5,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,1349,2.70
66,Entry long,2025-08-12 21:15,Inst,3398.6,1,33986,-84,-0.25,250.5,0.74,-82.5,-0.24,1349,2.70
67,Exit long,2025-08-15 05:00,Inst X,3384.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,1266,2.53
67,Entry long,2025-08-15 04:00,Inst,3392.3,1,33923,-83,-0.24,20.5,0.06,-81.5,-0.24,1266,2.53
68,Exit long,2025-08-19 10:45,Inst X,3368.8,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,1156,2.31
68,Entry long,2025-08-17 20:15,Inst,3379.5,1,33795,-110,-0.33,241.5,0.71,-108.5,-0.32,1156,2.31
69,Exit long,2025-08-21 22:00,VWAP X,3376.9,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,1039,2.08
69,Entry long,2025-08-21 10:15,VWAP,3388.3,1,33883,-117,-0.35,35.5,0.10,-115.5,-0.34,1039,2.08
70,Exit long,2025-09-23 04:30,Inst X,3800,1,36718,1279,3.48,1280.5,3.49,-115.5,-0.31,2318,4.64
70,Entry long,2025-09-11 10:15,Inst,3671.8,1,36718,1279,3.48,1280.5,3.49,-115.5,-0.31,2318,4.64
71,Exit long,2025-09-25 08:45,Inst X,3763.7,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2187,4.37
71,Entry long,2025-09-25 02:15,Inst,3776.5,1,37765,-131,-0.35,154.5,0.41,-129.5,-0.34,2187,4.37
72,Exit long,2025-10-02 23:00,Inst X,3868.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2044,4.09
72,Entry long,2025-10-02 22:00,Inst,3882.1,1,38821,-143,-0.37,7.5,0.02,-141.5,-0.36,2044,4.09
73,Exit long,2025-10-06 20:15,Inst X,4000,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,3218,6.44
73,Entry long,2025-10-03 02:15,Inst,3882.3,1,38823,1174,3.02,1175.5,3.03,-52.5,-0.14,3218,6.44
74,Exit long,2025-10-10 08:45,Inst X,3996.8,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,3052,6.10
74,Entry long,2025-10-10 05:15,Inst,4013.1,1,40131,-166,-0.41,71.5,0.18,-164.5,-0.41,3052,6.10
75,Exit long,2025-10-28 22:30,Inst X,3967.6,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,2781,5.56
75,Entry long,2025-10-28 20:45,Inst,3994.4,1,39944,-271,-0.68,9.5,0.02,-269.5,-0.67,2781,5.56
76,Exit long,2025-11-03 18:00,VWAP X,4005.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2488,4.98
76,Entry long,2025-11-03 10:00,VWAP,4034.7,1,40347,-293,-0.73,85.5,0.21,-291.5,-0.72,2488,4.98
77,Exit long,2025-11-10 07:15,Inst X,4100,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,3688,7.38
77,Entry long,2025-11-04 23:45,Inst,3979.7,1,39797,1200,3.02,1201.5,3.02,-150.5,-0.38,3688,7.38
78,Exit long,2025-11-19 01:00,Inst X,4100,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,4320,8.64
78,Entry long,2025-11-18 03:45,Inst,4036.5,1,40365,632,1.57,633.5,1.57,-84.5,-0.21,4320,8.64
79,Exit long,2025-11-25 21:30,Inst X,4200,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,5717,11.43
79,Entry long,2025-11-21 07:45,Inst,4060,1,40600,1397,3.44,1398.5,3.44,-244.5,-0.60,5717,11.43
80,Exit long,2025-12-03 02:30,Inst X,4232.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,5564,11.13
80,Entry long,2025-12-02 20:15,Inst,4247.3,1,42473,-153,-0.36,125.5,0.30,-151.5,-0.36,5564,11.13
81,Exit long,2025-12-08 21:30,Inst X,4215.3,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,5464,10.93
81,Entry long,2025-12-08 20:15,Inst,4225,1,42250,-100,-0.24,18.5,0.04,-98.5,-0.23,5464,10.93
82,Exit long,2025-12-08 23:45,Inst X,4213.7,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,5375,10.75
82,Entry long,2025-12-08 22:15,Inst,4222.3,1,42223,-89,-0.21,50.5,0.12,-87.5,-0.21,5375,10.75
83,Exit long,2025-12-10 14:00,Inst X,4214,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,5185,10.37
83,Entry long,2025-12-09 04:15,Inst,4232.7,1,42327,-190,-0.45,186.5,0.44,-188.5,-0.45,5185,10.37
84,Exit long,2025-12-22 01:45,VWAP X,4449.1,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,5933,11.87
84,Entry long,2025-12-19 10:15,VWAP,4374,1,43740,748,1.71,749.5,1.71,-63.5,-0.15,5933,11.87
85,Exit long,2026-01-11 19:30,Inst X,4600,1,44568,1429,3.21,1430.5,3.21,-48.5,-0.11,7362,14.72
85,Entry long,2026-01-08 10:15,Inst,4456.8,1,44568,1429,3.21,1430.5,3.21,-48.5,-0.11,7362,14.72
86,Exit long,2026-01-25 19:30,VWAP X,5044.7,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,8208,16.42
86,Entry long,2026-01-23 10:45,VWAP,4959.8,1,49598,846,1.71,847.5,1.71,-81.5,-0.16,8208,16.42
87,Exit long,2026-02-08 18:00,Inst X,5001.4,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,9393,18.79
87,Entry long,2026-02-06 00:45,Inst,4882.6,1,48826,1185,2.43,1186.5,2.43,-396.5,-0.81,9393,18.79
88,Exit long,2026-02-09 18:00,VWAP X,5019.9,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,8996,17.99
88,Entry long,2026-02-09 09:45,VWAP,5059.3,1,50593,-397,-0.78,523.5,1.03,-395.5,-0.78,8996,17.99
89,Exit long,2026-02-18 09:30,Inst X,5000,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,9825,19.65
89,Entry long,2026-02-17 21:15,Inst,4916.8,1,49168,829,1.69,830.5,1.69,-36.5,-0.07,9825,19.65
90,Exit long,2026-02-22 18:45,VWAP X,5192.9,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11100,22.20
90,Entry long,2026-02-20 10:45,VWAP,5065.1,1,50651,1275,2.52,1276.5,2.52,-91.5,-0.18,11100,22.20
91,Exit long,2026-03-06 06:45,Inst X,5074.1,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10576,21.15
91,Entry long,2026-03-05 20:45,Inst,5126.2,1,51262,-524,-1.02,252.5,0.49,-522.5,-1.02,10576,21.15
92,Exit long,2026-03-08 18:00,Inst X,5200,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,11274,22.55
92,Entry long,2026-03-06 08:45,Inst,5129.9,1,51299,698,1.36,699.5,1.36,-481.5,-0.94,11274,22.55
93,Exit long,2026-03-17 11:30,Inst X,4993.4,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,11029,22.06
93,Entry long,2026-03-16 21:30,Inst,5017.6,1,50176,-245,-0.49,316.5,0.63,-243.5,-0.49,11029,22.06
94,Exit long,2026-04-16 21:00,Inst X,4804.7,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,10878,21.76
94,Entry long,2026-04-16 20:45,Inst,4819.5,1,48195,-151,-0.31,28.5,0.06,-149.5,-0.31,10878,21.76
95,Exit long,2026-04-17 09:00,Inst X,4900,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,11779,23.56
95,Entry long,2026-04-16 22:00,Inst,4809.6,1,48096,901,1.87,902.5,1.88,-97.5,-0.20,11779,23.56
96,Exit long,2026-04-21 10:30,Inst X,4771.5,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,11361,22.72
96,Entry long,2026-04-19 21:15,Inst,4813,1,48130,-418,-0.87,411.5,0.85,-416.5,-0.87,11361,22.72
